threshold,precision,recall,f1_score
0.8400000000000002,0.7795527156549521,0.0779801853627357,0.14177803602556652
0.8500000000000002,0.8029197080291971,0.07031000319590924,0.12929767851895385
0.8600000000000002,0.8190045248868778,0.057845957174816234,0.10805970149253731
0.8700000000000002,0.8265895953757225,0.04570150207734101,0.08661417322834646
0.8800000000000002,0.8380281690140845,0.03803131991051454,0.07276062366248853
0.8900000000000002,0.8440366972477065,0.02940236497283477,0.05682520074119827
0.9000000000000002,0.8555555555555555,0.024608501118568233,0.04784094439266853
0.9100000000000003,0.8904109589041096,0.020773410035155003,0.04059962523422861
0.9200000000000003,0.9032258064516129,0.017897091722595078,0.0350987151363209
0.9300000000000002,0.8909090909090909,0.015659955257270694,0.03077889447236181
0.9400000000000002,0.9361702127659575,0.014062000639181848,0.027707808564231738
