threshold,precision,recall,f1_score
0.8400000000000002,0.7601351351351351,0.07190795781399809,0.13138686131386862
0.8500000000000002,0.792156862745098,0.06455736657078939,0.11938534278959811
0.8600000000000002,0.8,0.05496963886225631,0.10287081339712918
0.8700000000000002,0.8218390804597702,0.04570150207734101,0.08658795034816834
0.8800000000000002,0.8344370860927153,0.040268456375838924,0.07682926829268293
0.8900000000000002,0.8925619834710744,0.03451581975071908,0.06646153846153846
0.9000000000000002,0.8804347826086957,0.02588686481303931,0.050294939459795095
0.9100000000000003,0.9027777777777778,0.020773410035155003,0.040612308653545766
0.9200000000000003,0.9,0.01725790987535954,0.03386641580432737
0.9300000000000002,0.9130434782608695,0.013422818791946308,0.026456692913385826
0.9400000000000002,0.8857142857142857,0.009907318632150847,0.019595448798988623
